noemde,r136,Arg1,Notaire Imperial , à la résidence de Loenen , Canton Brummen , Arrondissement d' Arnhem , département d' IJssel Supérieur
zei,r3,ArgM-PRD,het desgevraagd eens
bleef,r338,ArgM-MNR,Ook nadat het Koninkrijk der Nederlanden in 1815 definitief werkelijkheid werd
had,r510,Arg0,de hierop volgende stadhouderlijke Restauratie
zijn,r382,#,Dat bewaren
waren,r220,#,De jaren 1787-1795
verrichtte,r12,ArgM-TMP,nu
aangesteld,r63,ArgM-TMP,Vervolgens
verloren,r391,ArgM-TMP,na het Pruisische militaire ingrijpen
voeren,r142,Arg1,een competentiestrijd
sprak,r22,ArgM-MNR,recht
kreeg,r397,ArgM-TMP,evenals dat van zijn plattelandscollega
samengaan,r25,Arg1,met Apeldoorn , Beekbergen en Loenen
geboren,r481,ArgM-TMP,op 23 november 1747
raakte,r30,#,hij
wensten,r400,ArgM-CAU,Om het land beheersbaar te kunnen besturen
zette,r467,Arg1,voor het in aanzien stijgende notarisambt
heringevoerd,r104,Arg1,de situatie van voor 1809
gelden,r37,AM-REC,zich
kregen,r162,Arg2,het
lag,r405,#,Dat deze functie voor hem geknipt bleek
heette,r163,#,Het
draaiende,r43,ArgM-MNR,stroef
moet,r406,#,Dat bewaren
stijgende,r45,ArgM-LOC,in aanzien
verlenen,r167,Arg0,Nies
stond,r464,Arg2,sympathiek
was,r110,#,Daarmee was de rol van de plaatselijke bevolking in dat lokaal bestuur uitgespeeld
besturen,r50,ArgM-MNR,beheersbaar
vertoefde,r413,Arg0,hij
kwamen,r322,ArgM-DIS,Bovendien
werd,r310,ArgM-TMP,in 1815
opgeleide,r254,#,juridisch
verrichtte,r62,Arg1,de gerechtelijke opsporings - en aanhoudingstaken
belast,r60,Arg2,met maken van afschriften die bewaard dienden te worden
bestond,r424,ArgM-TMP,tot de 18de eeuw
bleef,r440,#,Lodewijk Napoleon , die vanaf 1807 steeds vaker op Het Loo vertoefde
bewaard,r65,Arg1,die
was,r383,#,zo iemand
stierf,r449,Arg1,Nies
hervormd,r477,ArgM-LOC,in de ogen van sommigen
gaan,r71,A1,het bestuur
was,r201,#,de regionale opsporingsambtenaar
was,r459,#,n 112 morgen , die zijn tweede echtgenote in het huwelijk had ingebracht
was,r425,#,In Frankrijk was de notaris een onmisbaar zelfstandig onderdeel van het lokaal en departementaal bestuur geworden
was,r172,ArgM-LOC,In de eerste plaats
geleden,r461,#,Zijn werk
was,r506,#,zeer aangedaan
schonk,r124,A1,hem
streden,r308,#,wie de belangrijkste lokale bestuurders zouden worden
opgeheven,r384,AM-TMP,Omdat de stadhouderlijke familie naar Engeland was gevlucht en het Bataafs bestuur de zaken van onderop wilde wijzigen
besloten,r227,A1,een kleine kas voor lopende zaken in te richten
zien,r95,#,dat hij het notarisschap meer en meer vanuit zijn woonplaats Loenen beoefende en steeds minder op Het Loo vertoefde
meegebracht,r185,ArgM-NEG,geen ﬁnancieel rampspoed
diende,r233,Arg1,die
zat,r99,Arg0,De plattelandsschout
vastgelegd,r102,A1,die
verzond,r184,ArgM-TMP,wanneer de drost van de hoge heerlijkheid namens de stadhouder recht sprak
zorgde,r492,Arg1,Zijn invulling van zijn verschillende functies
werd,r299,#,De naam van het nieuwgevormde gebied
weten,r189,A1,Welke plannen Lodewijk Napoleon met het gebied heeft voorgehad
weigerde,r416,AM-LOC,op grond van zijn politieke overtuiging
huwde,r501,Arg2,met Arnoldina Turnbull ( † 1786
diende,r116,Arg1,de leden tot de aanzienlijke burgerij diende te behoren
ingevoerd,r120,AM-TMP,intussen
keek,r508,Arg1,de samenleving
kwam,r366,ArgM-PRD,als een geschenk uit de hemel
was,r377,#,het
gekend,r127,A1,Adam Caspar Willem Nies
stel,r516,A1,geen roem in aristocratie , noch eer
verdedigen,r498,#,van hun tirannen
overlijden,r131,#,van Arnoldina
geacht,r517,AM-LOC,op de maatschappelijke ladder , steeds meer
verkrijgen,r287,#,het
stelde,r381,#,aan
bijeengehouden,r138,ArgM-MNR,goed
had,r313,Arg0,De koning
nemen,r146,Arg1,plaats
toenemende,r419,ArgM-TMP,al
gescheiden,r197,A1,Apeldoorn en Voorst
was,r152,ArgM-TMP,evenzeer
overleed,r155,ArgM-TMP,op 29 april 1820
kwamen,r293,Arg1,die
toegelegd,r328,ArgM-TMP,al vroeg
Opstellen,r484,#,Ars Notariatus XLII
stijgen,r166,ArgM-LOC,waar
hield,r174,Arg1,op de al maar toenemende administratieve werkzaamheden
namen,r360,ArgM-TMP,Voortaan
voldeed,r178,Arg0,vader
hield,r295,ArgM-PNC,voor Apeldoorn
trad,r349,A2,in het huwelijk
liet,r470,A1,aan een knecht
zijn,r188,Arg0,deze en eerdere gelegenheden
maken,r191,#,van afschriften die bewaard dienden te worden
namen,r309,A0,Nies en Hackfort echter
traden,r303,AM-TMP,na 1813
waren,r370,#,de nieuwe bestuursreglementen voor het platteland van Gelderland op1
greep,r371,Arg0,Het Departementaal Bestuur van Gelderland
zocht,r373,Arg0,J. baron Sloet tot Olthuis
hervormd,r217,Arg1,het bestuur van de toen ontstane Bataafse Republiek
behaalde,r487,Arg1,zijn meestertitel
bleef,r263,#,secretaris
besturen,r306,#,van een der grootste schoutambten van Nederland
bekleed,r226,AM-EXT,getrouwelijk
was,r336,#,het
opgelegd,r231,Arg1,een samengaan met het schoutambt Voorst
hebben,r351,Arg0,De Patriotten , politiek bewuste burgers en democratische en aristocratische regenten
zijn,r234,#,te doen gebruikelijk , aanvankelijk niet veel meer dan klerk zijn geweest
klimmen,r236,#,het
maakte,r457,Arg0,hij
volgde,r490,Arg0,de overhandiging van een goed bijeengehouden administratie en op orde zijnde ﬁnanciën van Nies
had,r396,Arg0,hij als secretaris
vervulde,r244,Arg1,een bestuurlijke functie
ingrijpen,r327,#,Pruisische
betrekken,r252,A1,erbij
behoren,r407,A1,burgerij
aangeboden,r253,ArgM-LOC,aan Hugo de Schepper
legde,r410,ArgM-MNR,vast
liet,r260,A0,Hij
traden,r420,AM-LOC,waar
was,r266,#,Het
had,r466,Arg1,tot 1806 een competentiestrijd te voeren met het Apeldoorns municipaal bestuur , bestaande uit leden van de lokale middenklasse
geknipt,r270,ArgM-PNC,voor hem
etaleerde,r279,ArgM-EXT,meer dan eens
volgende,r280,ArgM-LOC,hierop
zijnde,r281,ArgM-LOC,op orde
was,r284,ArgM-TMP,zoals er toentertijd wel voorkwamen
zag,r460,ArgM-LOC,vanuit Den Haag of Arnhem
worden,r435,Arg0,wie de belangrijkste lokale bestuurders zouden worden
zijn,r500,#,openlijk loyaal tegenover Willem V
begon,r446,A0,het ‘ ambt ' van notaris
was,r323,ArgM-TMP,vanaf 1787
voorkwamen,r507,AM-TMP,toentertijd
zocht,r315,A2,bij voorkeur
zette,r453,ArgM-LOC,In Nederland
was,r495,ArgM-LOC,Juist in deze jaren
bewaren,r329,#,Dat
was,r472,#,secretaris
onbemiddeld,r331,ArgM-NEG,niet
was,r340,#,Het
was,r343,#,rentenier
verklaart,r494,AM-CAU,waarom
gelegen,r347,ArgM-EXT,weinig
werd,r357,#,eerste secretaris
dienden,r356,Arg1,bewaard dienden te worden
bleef,r499,#,Nies
betrapt,r359,Arg1,Rietbergen ( red. ) , Bureaucraten
heringevoerd,r502,Arg1,het schoutambt Apeldoorn
gelicht,r364,Arg1,de opsporingstaken uit het ambt van schout
ontstane,r365,ArgM-TMP,toen
bevrijden,r369,ArgM-DIS,ook
gevraagd,r429,A0,Nies
was,r392,ArgM-ADV,In 1800
was,r402,Arg0,de stadhouderlijke familie
wijzigen,r412,Arg1,de zaken van onderop
volgde,r422,Arg0,hij
beoefende,r430,Arg1,het notarisschap
vertoefde,r437,ArgM-TMP,steeds vaker
voorgehad,r514,Arg2,met het gebied
geboren,r509,Arg1,vijf dochters
genoot,r445,Arg0,die
bevrijd,r452,Arg1,de Republiek
maken,r456,Arg0,Hij
richten,r489,ArgM-LOC,in
teisterde,r465,Arg1,het continent
geroepen,r473,#,waarvan
bemoeien,r476,ArgM-MNR,met dat bestuur
ingelijfd,r480,Arg0,die
opdoen,r488,AM-ADV,dan
belandde,r497,Arg0,hij
toegewezen,r505,Arg1,de administratieve en ﬁnanciële taken
ingebracht,r512,A0,die
bestaande,r513,Arg2,uit leden van de lokale middenklasse
