zijn,r181,#,die
is,r226,#,geboren te Monnickendam op 10 augustus 1872 en overleden te Amsterdam op 28 februari 1945
voeren,r145,ArgM-TMP,op 1 mei 1930
mislukken,r6,ArgM-DIS,wel
drong,r137,ArgM-LOC,bij Troelstra
bewijst,r189,Arg1,een incident
zag,r11,Arg0,hij
wonen,r68,Arg0,Visscher
overlijden,r92,ArgM-LOC,in de hongerwinter
toeschrijft,r234,Arg1,Troelstra
ontbonden,r162,Arg1,Dit huwelijk
klopte,r177,A2,aan alle deuren
weggevoerd,r247,Arg1,hij
begraven,r52,ArgM-TMP,Na zijn overlijden in de hongerwinter
deed,r192,Arg0,Hij
bijgedragen,r71,Arg1,aan haar bewustwordingsproces
genoemde,r22,#,de
oprichtte,r143,ArgM-LOC,waar
beschouwde,r211,A1,die oorlog zoals velen
schreef,r28,AM-TMP,Tijdens de oorlogsjaren
kwam,r89,#,Visscher
was,r63,#,Hij
is,r201,Arg1,een reeks van lesbrieven over het Italiaans fascisme
ontnomen,r148,Arg2,Luitjes
behoord,r94,AM-TMP,tot hij voor de communistische koos
trad,r210,A2,met Theodora Catharina Roovers
is,r43,#,Zijn meest bekende boek
verhinderd,r168,Arg1,Een voortzetting van zijn historisch werk
schreef,r83,AM-TMP,in 1906
versaagde,r42,#,zijn grootmoedig hart
bewaren,r184,#,wij
deelgenomen,r154,Arg0,die
schreef,r225,A1,Philolaos artikelen in de vrijdagnummers van Recht voor Allen
had,r51,Arg1,een dochter
staan,r173,Arg0,Een dergelijke staking
geïnspireerd,r197,Arg0,door de Russische revolutie van 1905
bewogen,r100,AM-DIS,wel
pleitte,r213,Arg0,hij
was,r160,#,het
geboren,r179,ArgM-TMP,geboren te Monnickendam op 10 augustus 1872 en overleden te Amsterdam op 28 februari 1945
noemde,r224,Arg0,hij
geladen,r170,A1,met een aantal mensen
verscheen,r237,#,zijn brochure Sociaaldemokratie , klassenstrijd , algemeene werkstaking over de spoorwegstaking van 1903 , die hij als een ' anarchistisch avontuur ' zag dat wel moest mislukken
redigeerde,r190,Arg0,Hij
Uit,r240,ArgM-LOC,in : De Socialistische Gids , 1927 , 63-76
werken,r113,A0,Visscher
ging,r76,Arg1,Alleen Visscher
komen,r77,Arg1,tot de sociale revolutie
was,r245,#,geruime tijd
veroordeeld,r98,Arg2,wegens belediging
ontstaan,r165,Arg2,van de Sociaal-Democratische Partij in Nederland ( SDP ) ( Amsterdam 1989
sloopte,r141,Arg0,De honger , die aan alle deuren klopte
was,r244,#,hij
vervaardigen,r134,#,het
is,r106,#,Visscher
was,r149,#,Hij
won,r115,A0,die
was,r212,#,De Internationale en actief in de Revolutionair Socialistische Vereeniging ( RSV ) van Roland Holst
gericht,r116,Arg1,tegen het Britse imperialisme
schrijf,r223,Arg0,je
gerekend,r236,A1,Visscher
is,r157,#,Het
vestigde,r198,ArgM-TMP,eind 1893
is,r183,#,Een opmerkelijk moment in Visschers leven
werd,r127,Arg1,Visscher
werd,r216,Arg1,Na zijn overlijden in de hongerwinter werd hij niet begraven , maar - zoals dat in die dagen ging - met een aantal mensen in een lijkwagen geladen en weggevoerd
nam,r133,Arg1,deel
sprak,r135,ArgM-DIS,op cursus - en ( vanaf 1892 ) op openbare vergaderingen
overleden,r163,ArgM-LOC,te Amsterdam
beleven,r144,Arg1,het einde van de oorlog
hertrouwde,r194,ArgM-TMP,Op 2 november 1922
was,r153,ArgM-TMP,toen
verleende,r235,Arg0,Hij
schreef,r230,AM-LOC,in De Nieuwe Tijd
was,r200,#,Hij
ontbonden,r185,ArgM-TMP,op 20 december 1929
verkondigden,r219,ArgM-TMP,in 1897
publiceerde,r199,#,was
verscheen,r176,ArgM-LOC,bij uitgeverij Pegasus
verschijnen,r243,Arg2,temidden van ons
ging,r182,Arg1,Visscher
ging,r220,Arg1,dat
ging,r221,AM-TMP,In 1894
emigreerden,r209,Arg1,zij
koos,r215,A1,voor de communistische
organiseerde,r233,ArgM-LOC,in Amsterdam
had,r246,Arg0,Hij
verscheen,r239,Arg1,zijn eerste boek : De ondergang van een wereld
